no_spm;sum(jumlah_debet)
00103/PTN/SPM-LSNK/OKT/2017;388671
00103/W23/SPM-LS PGW/SEP/2017;2744063
00103/W23/SPM-LSK/NOV/2017;104991000
00103/W23/SPM-LSNK/OKT/2017;19980000
00104/FTE/SPM-LSK/DES/2017;33194000
00104/PTN/SPM-LS PGW/MEI/2017;114644600
00104/PTN/SPM-LSK/DES/2017;62900000
00104/PTN/SPM-LSNK/OKT/2017;4106867
00104/W23/SPM-LS PGW/SEP/2017;114710850
00104/W23/SPM-LSK/NOV/2017;46838000
00104/W23/SPM-LSNK/OKT/2017;17400000
00105/FTE/SPM-LSK/DES/2017;301950000
00105/PTN/SPM-LS PGW/MEI/2017;154402840
00105/PTN/SPM-LSK/DES/2017;122883340
00105/PTN/SPM-LSNK/OKT/2017;991042
00105/W23/SPM-LS PGW/SEP/2017;52241245
00105/W23/SPM-LSK/NOV/2017;42500000
00105/W23/SPM-LSNK/OKT/2017;49280000
00106/FTE/SPM-LSK/DES/2017;36942700
00106/PTN/SPM-LS PGW/MEI/2017;52615960
00106/PTN/SPM-LSK/DES/2017;80648700
00106/PTN/SPM-LSNK/OKT/2017;1601530
00106/W23/SPM-LS PGW/SEP/2017;200567563
00106/W23/SPM-LSK/NOV/2017;515960247
00106/W23/SPM-LSNK/OKT/2017;6649020
00107/PTN/SPM-LS PGW/MEI/2017;46433560
00107/PTN/SPM-LSK/DES/2017;208355700
00107/PTN/SPM-LSNK/OKT/2017;2296140
00107/W23/SPM-LS PGW/SEP/2017;162183528
00107/W23/SPM-LSK/NOV/2017;127500000
00107/W23/SPM-LSNK/OKT/2017;47520840
00108/PTN/SPM-LS PGW/MEI/2017;375000
00108/PTN/SPM-LSK/DES/2017;113517000
00108/PTN/SPM-LSNK/OKT/2017;14142120
00108/W23/SPM-LS PGW/SEP/2017;21492355
00108/W23/SPM-LSK/NOV/2017;8830512000
00108/W23/SPM-LSNK/OKT/2017;37500000
00109/PTN/SPM-LS PGW/MEI/2017;55582380
00109/PTN/SPM-LSK/DES/2017;985000000
00109/PTN/SPM-LSNK/OKT/2017;619067
00109/W23/SPM-LS PGW/SEP/2017;73573164
00109/W23/SPM-LSK/NOV/2017;18279250
00109/W23/SPM-LSNK/OKT/2017;242301821
00110/PTN/SPM-LS PGW/MEI/2017;21251040
00110/PTN/SPM-LSNK/OKT/2017;434500
00110/W23/SPM-LS PGW/SEP/2017;263531048
00110/W23/SPM-LSK/NOV/2017;716396240
00110/W23/SPM-LSNK/OKT/2017;103157840
00111/PTN/SPM-LS PGW/MEI/2017;54144240
00111/PTN/SPM-LSNK/OKT/2017;31740240
00111/W23/SPM-LS PGW/SEP/2017;1396679038
00111/W23/SPM-LSK/NOV/2017;68088000
00111/W23/SPM-LSNK/OKT/2017;242301821
00112/PTN/SPM-LS PGW/MEI/2017;188456460
00112/PTN/SPM-LSNK/OKT/2017;2961860
00112/W23/SPM-LS PGW/SEP/2017;1082697602
00112/W23/SPM-LSK/NOV/2017;8850000000
00112/W23/SPM-LSNK/OKT/2017;21450000
00113/PTN/SPM-LS PGW/MEI/2017;13175000
00113/PTN/SPM-LSNK/OKT/2017;4159890
00113/W23/SPM-LS PGW/SEP/2017;2542478821
00113/W23/SPM-LSK/NOV/2017;88000000
00113/W23/SPM-LSNK/OKT/2017;35697500
00114/FTE/SPM-LSK/DES/2017;102480000
00114/PTN/SPM-LS PGW/MEI/2017;8275000
00114/PTN/SPM-LSNK/OKT/2017;9704040
00114/W23/SPM-LS PGW/SEP/2017;2365331960
00114/W23/SPM-LSK/NOV/2017;32584750
00114/W23/SPM-LSNK/OKT/2017;31112500
00115/FTE/SPM-LSK/DES/2017;88329730
00115/PTN/SPM-LS PGW/MEI/2017;15525000
00115/PTN/SPM-LSNK/OKT/2017;1276163781
00115/W23/SPM-LS PGW/SEP/2017;682518568
00115/W23/SPM-LSK/NOV/2017;277298800
00115/W23/SPM-LSNK/OKT/2017;9549000
00116/FTE/SPM-LSK/DES/2017;79733781
00116/PTN/SPM-LS PGW/MEI/2017;3225000
00116/PTN/SPM-LSNK/OKT/2017;4836250
00116/W23/SPM-LS PGW/SEP/2017;124668234
00116/W23/SPM-LSK/NOV/2017;243250000
00116/W23/SPM-LSNK/OKT/2017;6000000
00117/FTE/SPM-LSK/DES/2017;138507000
00117/PTN/SPM-LS PGW/MEI/2017;1300000
00117/PTN/SPM-LSNK/OKT/2017;5227200
00117/W23/SPM-LS PGW/SEP/2017;1024499518
00117/W23/SPM-LSK/NOV/2017;314384520
00117/W23/SPM-LSNK/OKT/2017;289843200
00118/FTE/SPM-LSK/DES/2017;86138690
00118/PTN/SPM-LS PGW/MEI/2017;2175000
00118/PTN/SPM-LSNK/OKT/2017;8679440
00118/W23/SPM-LS PGW/SEP/2017;7111765
00118/W23/SPM-LSK/NOV/2017;115206350
00118/W23/SPM-LSNK/OKT/2017;92400000
00119/FTE/SPM-LSK/DES/2017;183610000
00119/PTN/SPM-LS PGW/MEI/2017;8450330
00119/PTN/SPM-LSNK/OKT/2017;11968000
00119/W23/SPM-LS PGW/SEP/2017;1566993250
00119/W23/SPM-LSK/NOV/2017;191000000
00119/W23/SPM-LSNK/NOV/2017;27500000
00120/PTN/SPM-LS PGW/MEI/2017;8001980
00120/PTN/SPM-LSNK/OKT/2017;6600000
00120/W23/SPM-LS PGW/SEP/2017;926015122
00120/W23/SPM-LSK/NOV/2017;139215840
00120/W23/SPM-LSNK/NOV/2017;44862000
00121/FTE/SPM-LSK/DES/2017;458392000
00121/PTN/SPM-LS PGW/MEI/2017;8421054
00121/PTN/SPM-LSNK/OKT/2017;1144786
00121/W23/SPM-LS PGW/SEP/2017;87073308
00121/W23/SPM-LSK/NOV/2017;213000000
00121/W23/SPM-LSNK/NOV/2017;441156800
00122/FTE/SPM-LSK/DES/2017;592636730
00122/PTN/SPM-LS PGW/MEI/2017;56299000
00122/PTN/SPM-LSNK/OKT/2017;341671
00122/W23/SPM-LS PGW/SEP/2017;6842471
00122/W23/SPM-LSK/NOV/2017;68670112
00122/W23/SPM-LSNK/NOV/2017;6440000
00123/FTE/SPM-LSK/DES/2017;1689350000
00123/PTN/SPM-LS PGW/MEI/2017;95913420
00123/PTN/SPM-LSNK/OKT/2017;729922
00123/W23/SPM-LS PGW/OKT/2017;5603569
00123/W23/SPM-LSK/NOV/2017;439280000
00123/W23/SPM-LSNK/NOV/2017;6000000
00124/FTE/SPM-LSK/DES/2017;102000000
00124/PTN/SPM-LS PGW/MEI/2017;154402840
00124/PTN/SPM-LSNK/OKT/2017;829378
00124/W23/SPM-LS PGW/OKT/2017;73573164
00124/W23/SPM-LSK/NOV/2017;441000027
00124/W23/SPM-LSNK/NOV/2017;9000000
00125/FTE/SPM-LSK/DES/2017;33157500
00125/PTN/SPM-LS PGW/MEI/2017;40866260
00125/PTN/SPM-LSNK/OKT/2017;434500
00125/W23/SPM-LS PGW/OKT/2017;263531048
00125/W23/SPM-LSK/NOV/2017;245000015
00125/W23/SPM-LSNK/NOV/2017;10380000
00126/PTN/SPM-LS PGW/MEI/2017;66017700
00126/PTN/SPM-LSNK/OKT/2017;5591174
00126/W23/SPM-LS PGW/OKT/2017;1397350617
00126/W23/SPM-LSK/NOV/2017;190699000
00126/W23/SPM-LSNK/NOV/2017;103517840
00127/PTN/SPM-LS PGW/MEI/2017;18640980
00127/W23/SPM-LS PGW/OKT/2017;1079116502
00127/W23/SPM-LSK/NOV/2017;22950000
00127/W23/SPM-LSNK/NOV/2017;89000000
00128/PTN/SPM-LS PGW/MEI/2017;112567100
00128/PTN/SPM-LSNK/OKT/2017;24185640
00128/W23/SPM-LS PGW/OKT/2017;124759775
00128/W23/SPM-LSK/NOV/2017;464999700
00128/W23/SPM-LSNK/NOV/2017;11214500
00129/PTN/SPM-LS PGW/MEI/2017;114644600
00129/PTN/SPM-LSNK/OKT/2017;4072310
00129/W23/SPM-LS PGW/OKT/2017;680562384
00129/W23/SPM-LSK/NOV/2017;1003716920
00129/W23/SPM-LSNK/NOV/2017;189067200
00130/PTN/SPM-LS PGW/MEI/2017;20586340
00130/PTN/SPM-LSNK/OKT/2017;9687120
00130/W23/SPM-LS PGW/OKT/2017;2362485653
00130/W23/SPM-LSK/NOV/2017;120400000
00130/W23/SPM-LSNK/NOV/2017;172742590
00131/PTN/SPM-LS PGW/MEI/2017;298388100
00131/PTN/SPM-LSNK/OKT/2017;1914000
00131/W23/SPM-LS PGW/OKT/2017;2535386695
00131/W23/SPM-LSK/NOV/2017;58500000
00131/W23/SPM-LSNK/NOV/2017;13094000
00132/PTN/SPM-LS PGW/MEI/2017;52615960
00132/PTN/SPM-LSNK/OKT/2017;998652612
00132/W23/SPM-LS PGW/OKT/2017;7111765
00132/W23/SPM-LSK/NOV/2017;87712000
00132/W23/SPM-LSNK/NOV/2017;5763000
00133/PTN/SPM-LS PGW/MEI/2017;186904860
00133/PTN/SPM-LSNK/OKT/2017;11944071
00133/W23/SPM-LS PGW/OKT/2017;1028421066
00133/W23/SPM-LSK/DES/2017;195715000
00133/W23/SPM-LSNK/NOV/2017;7090199
00134/PTN/SPM-LS PGW/MEI/2017;55582380
00134/PTN/SPM-LSNK/OKT/2017;1715988
00134/W23/SPM-LS PGW/OKT/2017;929383544
00134/W23/SPM-LSK/DES/2017;183945000
00134/W23/SPM-LSNK/NOV/2017;9787160
00135/PTN/SPM-LS PGW/MEI/2017;46433560
00135/PTN/SPM-LSNK/OKT/2017;7342500
00135/W23/SPM-LS PGW/OKT/2017;1567741857
00135/W23/SPM-LSK/DES/2017;390730560
00135/W23/SPM-LSNK/NOV/2017;7096956
00136/PTN/SPM-LS PGW/MEI/2017;349820760
00136/W23/SPM-LS PGW/OKT/2017;2995579
00136/W23/SPM-LSK/DES/2017;38890000
00136/W23/SPM-LSNK/NOV/2017;12800000
00137/PTN/SPM-LS PGW/MEI/2017;32003870
00137/PTN/SPM-LSNK/OKT/2017;15288246
00137/W23/SPM-LS PGW/NOV/2017;73710848
00137/W23/SPM-LSK/DES/2017;109895000
00137/W23/SPM-LSNK/NOV/2017;12500000
00138/PTN/SPM-LS PGW/MEI/2017;21251040
00138/PTN/SPM-LSNK/OKT/2017;3673450
00138/W23/SPM-LS PGW/NOV/2017;264634159
00138/W23/SPM-LSK/DES/2017;29235000
00138/W23/SPM-LSNK/NOV/2017;67520000
00139/PTN/SPM-LS PGW/MEI/2017;66409500
00139/PTN/SPM-LSNK/OKT/2017;43699999
00139/W23/SPM-LS PGW/NOV/2017;1409236920
00139/W23/SPM-LSK/DES/2017;6508800
00139/W23/SPM-LSNK/NOV/2017;499276400
00140/PTN/SPM-LS PGW/MEI/2017;16065590
00140/PTN/SPM-LSNK/OKT/2017;2778998
00140/W23/SPM-LS PGW/NOV/2017;1078692086
00140/W23/SPM-LSK/DES/2017;66198116
00140/W23/SPM-LSNK/NOV/2017;213975600
00141/PTN/SPM-LS PGW/MEI/2017;24034730
00141/PTN/SPM-LSNK/OKT/2017;9186375
00141/W23/SPM-LS PGW/NOV/2017;122448985
00141/W23/SPM-LSK/DES/2017;7016625
00141/W23/SPM-LSNK/NOV/2017;8710000
00142/PTN/SPM-LS PGW/MEI/2017;7969140
00142/PTN/SPM-LSNK/OKT/2017;1347577
00142/W23/SPM-LS PGW/NOV/2017;670095445
00142/W23/SPM-LSK/DES/2017;40194800
00142/W23/SPM-LSNK/NOV/2017;18760000
00143/PTN/SPM-LS PGW/MEI/2017;10625520
00143/PTN/SPM-LSNK/OKT/2017;19480000
00143/W23/SPM-LS PGW/NOV/2017;2536096958
00143/W23/SPM-LSK/DES/2017;149985000
00143/W23/SPM-LSNK/NOV/2017;15300000
00144/PTN/SPM-LS PGW/MEI/2017;42629390
00144/PTN/SPM-LSNK/OKT/2017;33284000
00144/W23/SPM-LS PGW/NOV/2017;13474923
00144/W23/SPM-LSK/DES/2017;191675000
00144/W23/SPM-LSNK/NOV/2017;241542420
00145/PTN/SPM-LS PGW/MEI/2017;42502080
00145/PTN/SPM-LSNK/OKT/2017;8068500
00145/W23/SPM-LS PGW/NOV/2017;1028421066
00145/W23/SPM-LSK/DES/2017;46722000
00145/W23/SPM-LSNK/NOV/2017;5775000
00146/PTN/SPM-LS PGW/MEI/2017;10625520
00146/PTN/SPM-LSNK/OKT/2017;4640350
00146/W23/SPM-LS PGW/NOV/2017;937131098
00146/W23/SPM-LSK/DES/2017;55000000
00146/W23/SPM-LSNK/NOV/2017;89896000
00147/PTN/SPM-LS PGW/MEI/2017;8421054
00147/PTN/SPM-LSNK/OKT/2017;11592900
00147/W23/SPM-LS PGW/NOV/2017;1548468853
00147/W23/SPM-LSK/DES/2017;134000000
00147/W23/SPM-LSNK/NOV/2017;6160000
00148/PTN/SPM-LS PGW/MEI/2017;10766192
00148/PTN/SPM-LSNK/OKT/2017;11885496
00148/W23/SPM-LS PGW/NOV/2017;2365228377
00148/W23/SPM-LSK/DES/2017;105962000
00148/W23/SPM-LSNK/NOV/2017;7480000
00149/PTN/SPM-LS PGW/MEI/2017;54144240
00149/PTN/SPM-LSNK/NOV/2017;42605750
00149/W23/SPM-LS PGW/NOV/2017;4756842
00149/W23/SPM-LSK/DES/2017;174590400
00149/W23/SPM-LSNK/NOV/2017;5819500
00150/PTN/SPM-LS PGW/MEI/2017;17725000
00150/W23/SPM-LS PGW/NOV/2017;2314737
00150/W23/SPM-LSK/DES/2017;548302000
00150/W23/SPM-LSNK/NOV/2017;7910000
00151/PTN/SPM-LS PGW/MEI/2017;24452000
00151/PTN/SPM-LSNK/NOV/2017;4111197
00151/W23/SPM-LSK/DES/2017;26104350
00151/W23/SPM-LSNK/NOV/2017;5740000
00152/PTN/SPM-LS PGW/MEI/2017;98200000
00152/PTN/SPM-LSNK/NOV/2017;3545150
00152/W23/SPM-LS PGW/NOV/2017;5819465
00152/W23/SPM-LSK/DES/2017;194762000
00152/W23/SPM-LSNK/NOV/2017;6780000
00153/PTN/SPM-LS PGW/MEI/2017;20775000
00153/PTN/SPM-LSNK/NOV/2017;11479385
00153/W23/SPM-LS PGW/NOV/2017;427791273
00153/W23/SPM-LSK/DES/2017;188538000
00153/W23/SPM-LSNK/NOV/2017;48288000
00154/PTN/SPM-LS PGW/MEI/2017;57125000
00154/PTN/SPM-LSNK/NOV/2017;11070301
00154/W23/SPM-LS PGW/NOV/2017;119737525
00154/W23/SPM-LSK/DES/2017;194960000
00154/W23/SPM-LSNK/NOV/2017;48070000
00155/PTN/SPM-LS PGW/MEI/2017;18075000
00155/PTN/SPM-LSNK/NOV/2017;25825204
00155/W23/SPM-LS PGW/NOV/2017;374533018
00155/W23/SPM-LSK/DES/2017;95838000
00155/W23/SPM-LSNK/NOV/2017;47245000
00156/PTN/SPM-LS PGW/MEI/2017;14200000
00156/PTN/SPM-LSNK/NOV/2017;73728000
00156/W23/SPM-LS PGW/NOV/2017;48272190
00156/W23/SPM-LSK/DES/2017;77412000
00156/W23/SPM-LSNK/NOV/2017;20880000
00157/PTN/SPM-LS PGW/MEI/2017;48775000
00157/PTN/SPM-LSNK/NOV/2017;50000000
00157/W23/SPM-LS PGW/DES/2017;8147772
00157/W23/SPM-LSK/DES/2017;112423300
00157/W23/SPM-LSNK/NOV/2017;46460800
00158/PTN/SPM-LS PGW/MEI/2017;14600000
00158/PTN/SPM-LSNK/NOV/2017;30000000
00158/W23/SPM-LSK/DES/2017;125934000
00158/W23/SPM-LSNK/NOV/2017;38250000
00159/PTN/SPM-LS PGW/MEI/2017;31400000
00159/PTN/SPM-LSNK/NOV/2017;6682500
00159/W23/SPM-LS PGW/DES/2017;73710848
00159/W23/SPM-LSK/DES/2017;173632000
00159/W23/SPM-LSNK/NOV/2017;7420000
00160/PTN/SPM-LS PGW/MEI/2017;17475000
00160/PTN/SPM-LSNK/NOV/2017;10000000
00160/W23/SPM-LS PGW/DES/2017;264634159
00160/W23/SPM-LSK/DES/2017;48125000
00160/W23/SPM-LSNK/NOV/2017;8670000
00161/PTN/SPM-LS PGW/MEI/2017;5475000
00161/PTN/SPM-LSNK/NOV/2017;2077335
00161/W23/SPM-LS PGW/DES/2017;1407553499
00161/W23/SPM-LSK/DES/2017;32725000
00161/W23/SPM-LSNK/NOV/2017;13284150
00162/PTN/SPM-LS PGW/MEI/2017;40675000
00162/PTN/SPM-LSNK/NOV/2017;13879402
00162/W23/SPM-LS PGW/DES/2017;1078662791
00162/W23/SPM-LSK/DES/2017;63613000
00162/W23/SPM-LSNK/NOV/2017;6725000
00163/PTN/SPM-LS PGW/MEI/2017;6450000
00163/PTN/SPM-LSNK/NOV/2017;4348664
00163/W23/SPM-LS PGW/DES/2017;122448985
00163/W23/SPM-LSK/DES/2017;269500000
00163/W23/SPM-LSNK/NOV/2017;11674617
00164/PTN/SPM-LS PGW/MEI/2017;16650000
00164/PTN/SPM-LSNK/NOV/2017;20441394
00164/W23/SPM-LS PGW/DES/2017;2354088008
00164/W23/SPM-LSK/DES/2017;21000000
00164/W23/SPM-LSNK/NOV/2017;19300000
00165/PTN/SPM-LS PGW/MEI/2017;123675000
00165/PTN/SPM-LSNK/NOV/2017;687686
00165/W23/SPM-LS PGW/DES/2017;670095445
00165/W23/SPM-LSK/DES/2017;7062000
00165/W23/SPM-LSNK/NOV/2017;21000000
00166/PTN/SPM-LS PGW/MEI/2017;288977910
00166/PTN/SPM-LSNK/NOV/2017;641683
00166/W23/SPM-LS PGW/DES/2017;2521693693
00166/W23/SPM-LSK/DES/2017;195621000
00166/W23/SPM-LSNK/DES/2017;6265000
00167/PTN/SPM-LS PGW/MEI/2017;1350000
00167/PTN/SPM-LSNK/NOV/2017;6851496
00167/W23/SPM-LS PGW/DES/2017;6363158
00167/W23/SPM-LSK/DES/2017;31350000
00167/W23/SPM-LSNK/DES/2017;15015000
00168/PTN/SPM-LS PGW/MEI/2017;7550000
00168/PTN/SPM-LSNK/NOV/2017;4205690
00168/W23/SPM-LS PGW/DES/2017;1028421066
00168/W23/SPM-LSK/DES/2017;80710000
00168/W23/SPM-LSNK/DES/2017;17425000
00169/PTN/SPM-LS PGW/MEI/2017;1975000
00169/PTN/SPM-LSNK/NOV/2017;14053006
00169/W23/SPM-LS PGW/DES/2017;921458156
00169/W23/SPM-LSK/DES/2017;255042730
00169/W23/SPM-LSNK/DES/2017;9450000
00170/PTN/SPM-LS PGW/MEI/2017;7400000
00170/PTN/SPM-LSNK/NOV/2017;1455287473
00170/W23/SPM-LS PGW/DES/2017;1548468853
00170/W23/SPM-LSK/DES/2017;126391000
00170/W23/SPM-LSNK/DES/2017;27398979
00171/PTN/SPM-LS PGW/MEI/2017;1375000
00171/PTN/SPM-LSNK/NOV/2017;33602700
00171/W23/SPM-LS PGW/DES/2017;60815000
00171/W23/SPM-LSK/DES/2017;88648000
00171/W23/SPM-LSNK/DES/2017;49060000
00172/PTN/SPM-LS PGW/MEI/2017;11450000
00172/PTN/SPM-LSNK/NOV/2017;907289
00172/W23/SPM-LS PGW/DES/2017;1676906
00172/W23/SPM-LSK/DES/2017;207000000
00172/W23/SPM-LSNK/DES/2017;7326000
00173/PTN/SPM-LS PGW/MEI/2017;5725000
00173/PTN/SPM-LSNK/NOV/2017;434500
00173/W23/SPM-LS PGW/DES/2017;448228
00173/W23/SPM-LSK/DES/2017;177466300
00173/W23/SPM-LSNK/DES/2017;10000000
00174/PTN/SPM-LS PGW/MEI/2017;3675000
00174/PTN/SPM-LSNK/NOV/2017;3300000
00174/W23/SPM-LS PGW/DES/2017;631316
00174/W23/SPM-LSK/DES/2017;4050000
00174/W23/SPM-LSNK/DES/2017;9367700
00175/PTN/SPM-LS PGW/MEI/2017;2825000
00175/PTN/SPM-LSNK/NOV/2017;19800000
00175/W23/SPM-LS PGW/DES/2017;2808356
00175/W23/SPM-LSK/DES/2017;199700000
00175/W23/SPM-LSNK/DES/2017;11407000
00176/PTN/SPM-LS PGW/MEI/2017;4275000
00176/PTN/SPM-LSNK/NOV/2017;16380000
00176/W23/SPM-LS PGW/DES/2017;139045000
00176/W23/SPM-LSK/DES/2017;98748300
00176/W23/SPM-LSNK/DES/2017;48267000
00177/PTN/SPM-LS PGW/JUN/2017;2100000
00177/PTN/SPM-LSNK/NOV/2017;18257969
00177/W23/SPM-LS PGW/DES/2017;234451755
00177/W23/SPM-LSK/DES/2017;115206350
00177/W23/SPM-LSNK/DES/2017;49228000
00178/PTN/SPM-LS PGW/JUN/2017;1500000
00178/PTN/SPM-LSNK/NOV/2017;39144000
00178/W23/SPM-LSK/DES/2017;3225750
00178/W23/SPM-LSNK/DES/2017;190294690
00179/PTN/SPM-LS PGW/JUN/2017;4560840
00179/PTN/SPM-LSNK/NOV/2017;20780000
00179/W23/SPM-LSK/DES/2017;197630000
00179/W23/SPM-LSNK/DES/2017;337334400
00180/PTN/SPM-LSNK/NOV/2017;26425000
00180/W23/SPM-LSK/DES/2017;243109000
00180/W23/SPM-LSNK/DES/2017;21920000
00181/PTN/SPM-LS PGW/JUN/2017;3260000
00181/PTN/SPM-LSNK/NOV/2017;49000000
00181/W23/SPM-LSK/DES/2017;4606650
00181/W23/SPM-LSNK/DES/2017;7268000
00182/PTN/SPM-LS PGW/JUN/2017;354381600
00182/W23/SPM-LSK/DES/2017;197769000
00182/W23/SPM-LSNK/DES/2017;22640000
00183/PTN/SPM-LS PGW/JUN/2017;675000
00183/PTN/SPM-LSNK/NOV/2017;248185000
00183/W23/SPM-LSK/DES/2017;32035755
00183/W23/SPM-LSNK/DES/2017;23300000
00184/PTN/SPM-LS PGW/JUN/2017;2040000
00184/PTN/SPM-LSNK/NOV/2017;4427500
00184/W23/SPM-LSK/DES/2017;325080000
00184/W23/SPM-LSNK/DES/2017;4660000
00185/PTN/SPM-LS PGW/JUN/2017;112567100
00185/PTN/SPM-LSNK/NOV/2017;100000000
00185/W23/SPM-LSK/DES/2017;125000000
00185/W23/SPM-LSNK/DES/2017;23286000
00186/PTN/SPM-LS PGW/JUN/2017;52615960
00186/PTN/SPM-LSNK/NOV/2017;3537600
00186/W23/SPM-LSK/DES/2017;270900000
00186/W23/SPM-LSNK/DES/2017;29455500
00187/PTN/SPM-LS PGW/JUN/2017;46433560
00187/PTN/SPM-LSNK/NOV/2017;3733587
00187/W23/SPM-LSK/DES/2017;32800000
00187/W23/SPM-LSNK/DES/2017;103306590
00188/PTN/SPM-LS PGW/JUN/2017;154402840
00188/PTN/SPM-LSNK/NOV/2017;3988600
00188/W23/SPM-LSK/DES/2017;487620000
00188/W23/SPM-LSNK/DES/2017;39039500
00189/PTN/SPM-LS PGW/JUN/2017;18640980
00189/PTN/SPM-LSNK/NOV/2017;8370450
00189/W23/SPM-LSK/DES/2017;194698300
00189/W23/SPM-LSNK/DES/2017;4595000
00190/PTN/SPM-LS PGW/JUN/2017;298388100
00190/PTN/SPM-LSNK/NOV/2017;4050000
00190/W23/SPM-LSK/DES/2017;295532000
00190/W23/SPM-LSNK/DES/2017;19000000
00191/PTN/SPM-LSNK/NOV/2017;2798999
00191/W23/SPM-LSK/DES/2017;98416000
00191/W23/SPM-LSNK/DES/2017;15912500
00192/PTN/SPM-LS PGW/JUN/2017;186904860
00192/PTN/SPM-LSNK/NOV/2017;8804624
00192/W23/SPM-LSK/DES/2017;150224500
00192/W23/SPM-LSNK/DES/2017;19990000
00193/PTN/SPM-LS PGW/JUN/2017;42629390
00193/PTN/SPM-LSNK/NOV/2017;113202934
00193/W23/SPM-LSK/DES/2017;70727800
00193/W23/SPM-LSNK/DES/2017;12000000
00194/PTN/SPM-LS PGW/JUN/2017;66017700
00194/PTN/SPM-LSNK/NOV/2017;6492335
00194/W23/SPM-LSK/DES/2017;69944000
00194/W23/SPM-LSNK/DES/2017;21000000
00195/PTN/SPM-LS PGW/JUN/2017;56299000
00195/PTN/SPM-LSNK/NOV/2017;7647552
00195/W23/SPM-LSK/DES/2017;148750000
00195/W23/SPM-LSNK/DES/2017;13721587
00196/PTN/SPM-LS PGW/JUN/2017;24034730
00196/PTN/SPM-LSNK/NOV/2017;44585699
00196/W23/SPM-LSK/DES/2017;18000000
00196/W23/SPM-LSNK/DES/2017;26000000
00197/PTN/SPM-LS PGW/JUN/2017;66409500
00197/PTN/SPM-LSNK/NOV/2017;10000000
00197/W23/SPM-LSK/DES/2017;16337000
00197/W23/SPM-LSNK/DES/2017;7822500
00198/PTN/SPM-LS PGW/JUN/2017;54144240
00198/PTN/SPM-LSNK/NOV/2017;21011980
00198/W23/SPM-LSK/DES/2017;16470000
00198/W23/SPM-LSNK/DES/2017;17010000
00199/PTN/SPM-LS PGW/JUN/2017;95913420
00199/PTN/SPM-LSNK/NOV/2017;3506000
00199/W23/SPM-LSK/DES/2017;13761000
00199/W23/SPM-LSNK/DES/2017;27000000
00200/PTN/SPM-LS PGW/JUN/2017;16065590
00200/PTN/SPM-LSNK/NOV/2017;2260896
00200/W23/SPM-LSK/DES/2017;7248600
00200/W23/SPM-LSNK/DES/2017;7501300
00201/PTN/SPM-LS PGW/JUN/2017;10625520
00201/PTN/SPM-LSNK/NOV/2017;800000000
00201/W23/SPM-LSK/DES/2017;49335000
00201/W23/SPM-LSNK/DES/2017;7599000
00202/PTN/SPM-LS PGW/JUN/2017;7969140
00202/PTN/SPM-LSNK/NOV/2017;10735000
00202/W23/SPM-LSK/DES/2017;98415000
00202/W23/SPM-LSNK/DES/2017;9496048
00203/PTN/SPM-LS PGW/JUN/2017;32003870
00203/PTN/SPM-LSNK/NOV/2017;6681500
00203/W23/SPM-LSK/DES/2017;139000000
00203/W23/SPM-LSNK/DES/2017;7850017
00204/PTN/SPM-LS PGW/JUN/2017;42502080
00204/PTN/SPM-LSNK/NOV/2017;12700000
00204/W23/SPM-LSK/DES/2017;31297860
00204/W23/SPM-LSNK/DES/2017;241565520
00205/PTN/SPM-LS PGW/JUN/2017;21251040
00205/PTN/SPM-LSNK/NOV/2017;6743950
00205/W23/SPM-LSK/DES/2017;193021000
00205/W23/SPM-LSNK/DES/2017;49763000
00206/PTN/SPM-LS PGW/JUN/2017;10625520
00206/PTN/SPM-LSNK/DES/2017;7910090
00206/W23/SPM-LSK/DES/2017;97335000
00206/W23/SPM-LSNK/DES/2017;22623960
00207/PTN/SPM-LS PGW/JUN/2017;20586340
00207/PTN/SPM-LSNK/DES/2017;6930303
00207/W23/SPM-LSK/DES/2017;124800000
00207/W23/SPM-LSNK/DES/2017;5540000
00208/PTN/SPM-LS PGW/JUN/2017;40866260
00208/PTN/SPM-LSNK/DES/2017;7700000
00208/W23/SPM-LSK/DES/2017;5750250
00208/W23/SPM-LSNK/DES/2017;7100000
00209/PTN/SPM-LS PGW/JUN/2017;114644600
00209/PTN/SPM-LSNK/DES/2017;3641000
00209/W23/SPM-LSK/DES/2017;40425000
00209/W23/SPM-LSNK/DES/2017;8624000
00210/PTN/SPM-LS PGW/JUN/2017;55582380
00210/PTN/SPM-LSNK/DES/2017;2840303
00210/W23/SPM-LSK/DES/2017;41800000
00210/W23/SPM-LSNK/DES/2017;6560000
00211/PTN/SPM-LS PGW/JUN/2017;800000
00211/PTN/SPM-LSNK/DES/2017;4566788
00211/W23/SPM-LSK/DES/2017;96511000
00211/W23/SPM-LSNK/DES/2017;11400000
00212/PTN/SPM-LS PGW/JUN/2017;354381600
00212/PTN/SPM-LSNK/DES/2017;10888020
00212/W23/SPM-LSK/DES/2017;187783000
00212/W23/SPM-LSNK/DES/2017;39926200
00213/PTN/SPM-LS PGW/JUN/2017;290003372
00213/PTN/SPM-LSNK/DES/2017;13310880
00213/W23/SPM-LSK/DES/2017;337099000
00213/W23/SPM-LSNK/DES/2017;9453040
00214/PTN/SPM-LS PGW/JUL/2017;10766192
00214/PTN/SPM-LSNK/DES/2017;5604350
00214/W23/SPM-LSK/DES/2017;45677000
